x,y
1457646240,20
1457646300,34
1457646360,25
1457646420,12
1457646480,20
1457646540,28
1457646600,19
1457646660,32
1457646720,28
1457646780,33
1457646840,21
1457646900,18
1457646960,15
1457647020,25
1457647080,26
1457647140,10
1457647200,24
1457647260,14
1457647320,12
1457647380,28
1457647440,27
1457647500,14
1457647560,28
1457647620,12
1457647680,19
1457647740,35
1457647800,19
1457647860,14
1457647920,30
1457647980,13
1457648040,21
1457648100,16
1457648160,13
1457648220,12
1457648280,20
1457648340,25
1457648400,30
1457648460,30
1457648520,24
1457648580,24
1457648640,27
1457648700,35
1457648760,34
1457648820,35
1457648880,26
1457648940,26
1457649000,35
1457649060,16
1457649120,32
1457649180,11
1457649240,35
1457649300,24
1457649360,18
1457649420,29
1457649480,26
1457649540,29
1457649600,30
1457649660,11
1457649720,35
1457649780,26
1457649840,17
1457649900,22
1457649960,32
1457650020,20
1457650080,24
1457650140,17
1457650200,12
1457650260,20
1457650320,13
1457650380,26
1457650440,34
1457650500,32
1457650560,25
1457650620,35
1457650680,31
1457650740,17
1457650800,27
1457650860,32
1457650920,25
1457650980,24
1457651040,10
1457651100,26
1457651160,14
1457651220,20
1457651280,19
1457651340,30
1457651400,13
1457651460,15
1457651520,34
1457651580,12
1457651640,31
1457651700,15
1457651760,26
1457651820,28
1457651880,27
1457651940,14
1457652000,11
1457652060,29
1457652120,24
1457652180,16
1457652240,19
1457652300,22
1457652360,12
1457652420,10
1457652480,23
1457652540,10
1457652600,19
1457652660,15
1457652720,34
1457652780,35
1457652840,31
1457652900,34
1457652960,25
1457653020,35
1457653080,18
1457653140,11
1457653200,29
1457653260,23
1457653320,16
1457653380,29
1457653440,27
1457653500,12
1457653560,10
1457653620,17
1457653680,32
1457653740,28
1457653800,21
1457653860,35
1457653920,23
1457653980,35
1457654040,15
1457654100,33
1457654160,24
1457654220,19
1457654280,35
1457654340,13
1457654400,21
1457654460,19
1457654520,18
1457654580,22
1457654640,20
1457654700,13
1457654760,20
1457654820,35
1457654880,12
1457654940,31
1457655000,10
1457655060,34
1457655120,20
1457655180,19
1457655240,29
1457655300,12
1457655360,23
1457655420,30
1457655480,21
1457655540,19
1457655600,22
1457655660,35
1457655720,20
1457655780,35
1457655840,10
1457655900,27
1457655960,34
1457656020,24
1457656080,12
1457656140,10
1457656200,30
1457656260,24
1457656320,21
1457656380,12
1457656440,10
1457656500,31
1457656560,18
1457656620,22
1457656680,30
1457656740,22
1457656800,19
1457656860,33
1457656920,22
1457656980,30
1457657040,16
1457657100,16
1457657160,34
1457657220,31
1457657280,10
1457657340,21
1457657400,14
1457657460,24
1457657520,20
1457657580,26
1457657640,25
1457657700,21
1457657760,19
1457657820,26
1457657880,11
1457657940,21
1457658000,26
1457658060,31
1457658120,11
1457658180,11
1457658240,10
1457658300,13
1457658360,32
1457658420,18
1457658480,28
1457658540,28
1457658600,32
1457658660,11
1457658720,27
1457658780,19
1457658840,33
1457658900,35
1457658960,27
1457659020,31
1457659080,30
1457659140,27
1457659200,19
1457659260,10
1457659320,17
1457659380,29
1457659440,28
1457659500,32
1457659560,14
1457659620,11
1457659680,22
1457659740,18
1457659800,23
1457659860,14
1457659920,13
1457659980,24
1457660040,15
1457660100,13
1457660160,30
1457660220,13
1457660280,23
1457660340,22
1457660400,34
1457660460,22
1457660520,23
1457660580,25
1457660640,31
1457660700,23
1457660760,27
1457660820,22
1457660880,20
1457660940,21
1457661000,15
1457661060,29
1457661120,24
1457661180,24
1457661240,23
1457661300,16
1457661360,20
1457661420,29
1457661480,18
1457661540,35
1457661600,11
1457661660,33
1457661720,13
1457661780,15
1457661840,21
1457661900,21
1457661960,20
1457662020,17
1457662080,24
1457662140,10
1457662200,29
1457662260,22
1457662320,22
1457662380,19
1457662440,14
1457662500,19
1457662560,32
1457662620,31
1457662680,33
1457662740,16
1457662800,18
1457662860,14
1457662920,10
1457662980,34
1457663040,28
1457663100,25
1457663160,15
1457663220,14
1457663280,18
1457663340,25
1457663400,15
1457663460,20
1457663520,22
1457663580,19
1457663640,27
1457663700,35
1457663760,32
1457663820,11
1457663880,17
1457663940,22
1457664000,13
1457664060,10
1457664120,35
1457664180,25
1457664240,19
1457664300,15
1457664360,10
1457664420,17
1457664480,12
1457664540,35
1457664600,24
1457664660,20
1457664720,13
1457664780,26
1457664840,21
1457664900,33
1457664960,15
1457665020,26
1457665080,12
1457665140,23
1457665200,15
1457665260,17
1457665320,33
1457665380,27
1457665440,28
1457665500,24
1457665560,26
1457665620,26
1457665680,28
1457665740,35
1457665800,13
1457665860,31
1457665920,10
1457665980,12
1457666040,23
1457666100,21
1457666160,19
1457666220,25
1457666280,31
1457666340,21
1457666400,25
1457666460,19
1457666520,33
1457666580,30
1457666640,11
1457666700,18
1457666760,28
1457666820,16
1457666880,10
1457666940,32
1457667000,31
1457667060,15
1457667120,15
1457667180,29
1457667240,34
1457667300,10
1457667360,19
1457667420,27
1457667480,26
1457667540,13
1457667600,26
1457667660,29
1457667720,35
1457667780,28
1457667840,33
1457667900,24
1457667960,16
1457668020,16
1457668080,13
1457668140,11
1457668200,29
1457668260,30
1457668320,22
1457668380,29
1457668440,25
1457668500,23
1457668560,13
1457668620,19
1457668680,31
1457668740,14
1457668800,17
1457668860,26
1457668920,21
1457668980,22
1457669040,19
1457669100,20
1457669160,22
1457669220,31
1457669280,13
1457669340,15
1457669400,34
1457669460,29
1457669520,34
1457669580,35
1457669640,24
1457669700,34
1457669760,23
1457669820,30
1457669880,16
1457669940,29
1457670000,33
1457670060,10
1457670120,25
1457670180,19
1457670240,31
1457670300,14
1457670360,34
1457670420,34
1457670480,25
1457670540,29
1457670600,12
1457670660,32
1457670720,19
1457670780,26
1457670840,21
1457670900,31
1457670960,12
1457671020,35
1457671080,28
1457671140,15
1457671200,14
1457671260,26
1457671320,10
1457671380,15
1457671440,28
1457671500,24
1457671560,13
1457671620,17
1457671680,20
1457671740,19
1457671800,10
1457671860,17
1457671920,21
1457671980,26
1457672040,26
1457672100,16
1457672160,32
1457672220,24
1457672280,15
1457672340,24
1457672400,19
1457672460,19
1457672520,22
1457672580,29
1457672640,35
1457672700,35
1457672760,26
1457672820,11
1457672880,35
1457672940,18
1457673000,16
1457673060,15
1457673120,10
1457673180,19
1457673240,22
1457673300,28
1457673360,33
1457673420,25
1457673480,10
1457673540,18
1457673600,11
1457673660,12
1457673720,27
1457673780,24
1457673840,30
1457673900,18
1457673960,31
1457674020,29
1457674080,34
1457674140,12
1457674200,19
1457674260,20
1457674320,23
1457674380,31
1457674440,13
1457674500,23
1457674560,33
1457674620,29
1457674680,26
1457674740,34
1457674800,13
1457674860,35
1457674920,13
1457674980,13
1457675040,18
1457675100,26
1457675160,34
1457675220,17
1457675280,17
1457675340,10
1457675400,27
1457675460,20
1457675520,14
1457675580,19
1457675640,11
1457675700,35
1457675760,29
1457675820,32
1457675880,30
1457675940,29
1457676000,10
1457676060,13
1457676120,13
1457676180,23
1457676240,10
1457676300,18
1457676360,12
1457676420,33
1457676480,13
1457676540,31
1457676600,31
1457676660,16
1457676720,30
1457676780,11
1457676840,22
1457676900,14
1457676960,29
1457677020,20
1457677080,21
1457677140,12
1457677200,20
1457677260,15
1457677320,25
1457677380,24
1457677440,26
1457677500,26
1457677560,25
1457677620,19
1457677680,24
1457677740,19
1457677800,14
1457677860,26
1457677920,24
1457677980,18
1457678040,15
1457678100,27
1457678160,26
1457678220,18
1457678280,26
1457678340,32
1457678400,15
1457678460,24
1457678520,12
1457678580,11
1457678640,25
1457678700,24
1457678760,15
1457678820,20
1457678880,10
1457678940,28
1457679000,24
1457679060,22
1457679120,35
1457679180,13
1457679240,11
1457679300,25
1457679360,31
1457679420,28
1457679480,10
1457679540,19
1457679600,14
1457679660,15
1457679720,11
1457679780,28
1457679840,23
1457679900,17
1457679960,21
1457680020,15
1457680080,27
1457680140,12
1457680200,11
1457680260,32
1457680320,26
1457680380,16
1457680440,33
1457680500,17
1457680560,32
1457680620,12
1457680680,29
1457680740,33
1457680800,32
1457680860,17
1457680920,19
1457680980,32
1457681040,23
1457681100,22
1457681160,21
1457681220,18
1457681280,15
1457681340,22
1457681400,30
1457681460,19
1457681520,29
1457681580,31
1457681640,13
1457681700,18
1457681760,12
1457681820,25
1457681880,23
1457681940,29
1457682000,29
1457682060,27
1457682120,27
1457682180,19
1457682240,35
1457682300,24
1457682360,28
1457682420,31
1457682480,28
1457682540,21
1457682600,30
1457682660,27
1457682720,28
1457682780,14
1457682840,23
1457682900,17
1457682960,28
1457683020,10
1457683080,26
1457683140,35
1457683200,24
1457683260,22
1457683320,18
1457683380,17
1457683440,17
1457683500,24
1457683560,25
1457683620,22
1457683680,15
1457683740,15
1457683800,15
1457683860,34
1457683920,32
1457683980,33
1457684040,19
1457684100,33
1457684160,23
1457684220,11
1457684280,28
1457684340,16
1457684400,24
1457684460,23
1457684520,35
1457684580,18
1457684640,29
1457684700,22
1457684760,26
1457684820,21
1457684880,24
1457684940,18
1457685000,21
1457685060,13
1457685120,30
1457685180,31
1457685240,20
1457685300,11
1457685360,21
1457685420,10
1457685480,23
1457685540,28
1457685600,15
1457685660,31
1457685720,26
1457685780,13
1457685840,30
1457685900,11
1457685960,10
1457686020,17
1457686080,12
1457686140,30
1457686200,25
1457686260,28
1457686320,17
1457686380,24
1457686440,11
1457686500,12
1457686560,12
1457686620,27
1457686680,26
1457686740,27
1457686800,35
1457686860,13
1457686920,30
1457686980,31
1457687040,10
1457687100,14
1457687160,32
1457687220,24
1457687280,16
1457687340,22
1457687400,16
1457687460,21
1457687520,17
1457687580,33
1457687640,26
1457687700,11
1457687760,34
1457687820,26
1457687880,20
1457687940,13
1457688000,21
1457688060,10
1457688120,33
1457688180,30
1457688240,26
1457688300,34
1457688360,35
1457688420,29
1457688480,27
1457688540,27
1457688600,20
1457688660,28
1457688720,30
1457688780,14
1457688840,23
1457688900,32
1457688960,20
1457689020,22
1457689080,20
1457689140,27
1457689200,34
1457689260,27
1457689320,14
1457689380,15
1457689440,26
1457689500,31
1457689560,18
1457689620,24
1457689680,23
1457689740,28
1457689800,29
1457689860,10
1457689920,30
1457689980,29
1457690040,33
1457690100,21
1457690160,27
1457690220,32
1457690280,14
1457690340,21
1457690400,23
1457690460,26
1457690520,13
1457690580,19
1457690640,30
1457690700,27
1457690760,15
1457690820,16
1457690880,13
1457690940,28
1457691000,33
1457691060,13
1457691120,19
1457691180,14
1457691240,20
1457691300,35
1457691360,35
1457691420,28
1457691480,25
1457691540,24
1457691600,22
1457691660,21
1457691720,25
1457691780,17
1457691840,14
1457691900,22
1457691960,30
1457692020,31
1457692080,20
1457692140,10
1457692200,16
1457692260,35
1457692320,26
1457692380,22
1457692440,18
1457692500,22
1457692560,15
1457692620,25
1457692680,28
1457692740,20
1457692800,17
1457692860,28
1457692920,23
1457692980,26
1457693040,32
1457693100,33
1457693160,27
1457693220,33
1457693280,27
1457693340,17
1457693400,21
1457693460,15
1457693520,30
1457693580,12
1457693640,22
1457693700,34
1457693760,24
1457693820,18
1457693880,31
1457693940,34
1457694000,18
1457694060,14
1457694120,33
1457694180,34
1457694240,26
1457694300,17
1457694360,20
1457694420,33
1457694480,33
1457694540,15
1457694600,17
1457694660,16
1457694720,33
1457694780,30
1457694840,35
1457694900,31
1457694960,29
1457695020,26
1457695080,28
1457695140,22
1457695200,35
1457695260,15
1457695320,27
1457695380,29
1457695440,18
1457695500,16
1457695560,29
1457695620,34
1457695680,24
1457695740,25
1457695800,33
1457695860,35
1457695920,29
1457695980,32
1457696040,33
1457696100,21
1457696160,16
1457696220,20
1457696280,18
1457696340,15
1457696400,25
1457696460,25
1457696520,21
1457696580,22
1457696640,21
1457696700,20
1457696760,19
1457696820,16
1457696880,13
1457696940,13
1457697000,28
1457697060,14
1457697120,18
1457697180,21
1457697240,10
1457697300,28
1457697360,27
1457697420,29
1457697480,27
1457697540,18
1457697600,18
1457697660,26
1457697720,17
1457697780,13
1457697840,24
1457697900,14
1457697960,24
1457698020,30
1457698080,26
1457698140,32
1457698200,35
1457698260,15
1457698320,23
1457698380,23
1457698440,29
1457698500,34
1457698560,35
1457698620,12
1457698680,16
1457698740,14
1457698800,15
1457698860,34
1457698920,19
1457698980,26
1457699040,20
1457699100,19
1457699160,18
1457699220,13
1457699280,14
1457699340,11
1457699400,21
1457699460,25
1457699520,29
1457699580,30
1457699640,28
1457699700,18
1457699760,11
1457699820,19
1457699880,14
1457699940,27
1457700000,17
1457700060,16
1457700120,33
1457700180,31
1457700240,29
1457700300,28
1457700360,31
1457700420,28
1457700480,31
1457700540,14
1457700600,33
1457700660,10
1457700720,12
1457700780,18
1457700840,28
1457700900,24
1457700960,29
1457701020,11
1457701080,30
1457701140,33
1457701200,14
1457701260,17
1457701320,24
1457701380,34
1457701440,12
1457701500,17
1457701560,18
1457701620,15
1457701680,28
1457701740,24
1457701800,32
1457701860,35
1457701920,30
1457701980,31
1457702040,32
1457702100,23
1457702160,24
1457702220,30
1457702280,18
1457702340,21
1457702400,34
1457702460,17
1457702520,21
1457702580,12
1457702640,25
1457702700,16
1457702760,29
1457702820,20
1457702880,19
1457702940,23
1457703000,17
1457703060,23
1457703120,32
1457703180,32
1457703240,23
1457703300,34
1457703360,15
1457703420,31
1457703480,15
1457703540,35
1457703600,20
1457703660,12
1457703720,34
1457703780,16
1457703840,35
1457703900,33
1457703960,32
1457704020,23
1457704080,29
1457704140,14
1457704200,34
1457704260,27
1457704320,23
1457704380,22
1457704440,31
1457704500,12
1457704560,28
1457704620,24
1457704680,22
1457704740,11
1457704800,13
1457704860,31
1457704920,26
1457704980,10
1457705040,29
1457705100,14
1457705160,10
1457705220,10
1457705280,11
1457705340,16
1457705400,35
1457705460,23
1457705520,20
1457705580,10
1457705640,30
1457705700,19
1457705760,35
1457705820,26
1457705880,35
1457705940,28
1457706000,32
1457706060,35
1457706120,19
1457706180,19
1457706240,21
1457706300,14
1457706360,23
1457706420,15
1457706480,31
1457706540,11
1457706600,18
1457706660,34
1457706720,32
1457706780,11
1457706840,10
1457706900,28
1457706960,15
1457707020,11
1457707080,30
1457707140,16
1457707200,19
1457707260,30
1457707320,30
1457707380,29
1457707440,32
1457707500,26
1457707560,14
1457707620,31
1457707680,16
1457707740,13
1457707800,23
1457707860,12
1457707920,13
1457707980,34
1457708040,21
1457708100,26
1457708160,14
1457708220,34
1457708280,34
1457708340,35
1457708400,35
1457708460,16
1457708520,10
1457708580,33
1457708640,17
1457708700,10
1457708760,27
1457708820,24
1457708880,13
1457708940,22
1457709000,33
1457709060,24
1457709120,18
1457709180,29
1457709240,17
1457709300,14
1457709360,19
1457709420,24
1457709480,11
1457709540,25
1457709600,27
1457709660,24
1457709720,29
1457709780,30
1457709840,22
1457709900,14
1457709960,23
1457710020,28
1457710080,14
1457710140,21
1457710200,28
1457710260,15
1457710320,29
1457710380,28
1457710440,14
1457710500,13
1457710560,30
1457710620,32
1457710680,27
1457710740,10
1457710800,20
1457710860,24
1457710920,24
1457710980,28
1457711040,19
1457711100,34
1457711160,34
1457711220,28
1457711280,22
1457711340,35
1457711400,17
1457711460,15
1457711520,25
1457711580,12
1457711640,12
1457711700,13
1457711760,16
1457711820,25
1457711880,31
1457711940,22
1457712000,10
1457712060,25
1457712120,29
1457712180,31
1457712240,17
1457712300,34
1457712360,34
1457712420,14
1457712480,32
1457712540,28
1457712600,16
1457712660,16
1457712720,18
1457712780,30
1457712840,10
1457712900,28
1457712960,30
1457713020,10
1457713080,20
1457713140,16
1457713200,35
1457713260,30
1457713320,22
1457713380,26
1457713440,32
1457713500,24
1457713560,29
1457713620,15
1457713680,15
1457713740,26
1457713800,27
1457713860,17
1457713920,16
1457713980,21
1457714040,12
1457714100,25
1457714160,21
1457714220,13
1457714280,29
1457714340,17
1457714400,31
1457714460,35
1457714520,25
1457714580,13
1457714640,32
1457714700,25
1457714760,31
1457714820,26
1457714880,25
1457714940,18
1457715000,35
1457715060,26
1457715120,12
1457715180,21
1457715240,16
1457715300,10
1457715360,11
1457715420,11
1457715480,15
1457715540,16
1457715600,27
1457715660,35
1457715720,23
1457715780,33
1457715840,22
1457715900,27
1457715960,23
1457716020,35
1457716080,30
1457716140,18
1457716200,16
1457716260,25
1457716320,20
1457716380,33
1457716440,31
1457716500,16
1457716560,24
1457716620,28
1457716680,34
1457716740,15
1457716800,10
1457716860,33
1457716920,33
1457716980,14
1457717040,18
1457717100,13
1457717160,15
1457717220,21
1457717280,16
1457717340,22
1457717400,27
1457717460,35
1457717520,23
1457717580,16
1457717640,35
1457717700,35
1457717760,34
1457717820,22
1457717880,34
1457717940,28
1457718000,32
1457718060,16
1457718120,20
1457718180,16
1457718240,13
1457718300,15
1457718360,24
1457718420,29
1457718480,33
1457718540,23
1457718600,34
1457718660,10
1457718720,20
1457718780,31
1457718840,14
1457718900,31
1457718960,10
1457719020,21
1457719080,16
1457719140,18
1457719200,34
1457719260,10
1457719320,18
1457719380,21
1457719440,16
1457719500,17
1457719560,23
1457719620,16
1457719680,31
1457719740,23
1457719800,11
1457719860,29
1457719920,30
1457719980,21
1457720040,10
1457720100,35
1457720160,28
1457720220,26
1457720280,31
1457720340,25
1457720400,15
1457720460,29
1457720520,27
1457720580,26
1457720640,27
1457720700,32
1457720760,23
1457720820,27
1457720880,17
1457720940,29
1457721000,10
1457721060,17
1457721120,31
1457721180,20
1457721240,31
1457721300,12
1457721360,27
1457721420,20
1457721480,20
1457721540,24
1457721600,33
1457721660,21
1457721720,17
1457721780,29
1457721840,34
1457721900,19
1457721960,31
1457722020,28
1457722080,10
1457722140,26
1457722200,18
1457722260,15
1457722320,19
1457722380,11
1457722440,33
1457722500,10
1457722560,33
1457722620,20
1457722680,30
1457722740,17
1457722800,16
1457722860,32
1457722920,26
1457722980,11
1457723040,16
1457723100,21
1457723160,15
1457723220,35
1457723280,31
1457723340,26
1457723400,23
1457723460,31
1457723520,13
1457723580,30
1457723640,24
1457723700,14
1457723760,14
1457723820,19
1457723880,32
1457723940,16
1457724000,35
1457724060,16
1457724120,23
1457724180,21
1457724240,18
1457724300,23
1457724360,23
1457724420,17
1457724480,35
1457724540,17
1457724600,24
1457724660,15
1457724720,15
1457724780,15
1457724840,17
1457724900,21
1457724960,28
1457725020,24
1457725080,20
1457725140,26
1457725200,16
1457725260,33
1457725320,21
1457725380,20
1457725440,30
1457725500,35
1457725560,26
1457725620,10
1457725680,21
1457725740,22
1457725800,18
1457725860,22
1457725920,31
1457725980,33
1457726040,33
1457726100,13
1457726160,20
1457726220,23
1457726280,20
1457726340,20
1457726400,32
1457726460,11
1457726520,27
1457726580,12
1457726640,16
1457726700,10
1457726760,23
1457726820,10
1457726880,25
1457726940,10
1457727000,26
1457727060,31
1457727120,35
1457727180,11
1457727240,17
1457727300,29
1457727360,13
1457727420,33
1457727480,31
1457727540,24
1457727600,22
1457727660,13
1457727720,10
1457727780,17
1457727840,13
1457727900,10
1457727960,22
1457728020,23
1457728080,23
1457728140,32
1457728200,35
1457728260,19
1457728320,35
1457728380,27
1457728440,21
1457728500,17
1457728560,29
1457728620,11
1457728680,18
1457728740,18
1457728800,13
1457728860,34
1457728920,16
1457728980,12
1457729040,12
1457729100,23
1457729160,34
1457729220,15
1457729280,23
1457729340,29
1457729400,31
1457729460,11
1457729520,35
1457729580,31
1457729640,18
1457729700,14
1457729760,33
1457729820,30
1457729880,27
1457729940,20
1457730000,28
1457730060,29
1457730120,32
1457730180,28
1457730240,22
1457730300,19
1457730360,35
1457730420,15
1457730480,20
1457730540,19
1457730600,26
1457730660,23
1457730720,18
1457730780,32
1457730840,28
1457730900,22
1457730960,21
1457731020,26
1457731080,27
1457731140,10
1457731200,21
1457731260,22
1457731320,11
1457731380,22
1457731440,19
1457731500,21
1457731560,26
1457731620,19
1457731680,15
1457731740,20
1457731800,31
1457731860,10
1457731920,13
1457731980,27
1457732040,30
1457732100,27
1457732160,11
1457732220,31
1457732280,32
1457732340,23
1457732400,15
1457732460,24
1457732520,11
1457732580,25
1457732640,22
1457732700,31
1457732760,11
1457732820,34
1457732880,21
1457732940,30
1457733000,10
1457733060,32
1457733120,18
1457733180,12
1457733240,21
1457733300,29
1457733360,23
1457733420,11
1457733480,12
1457733540,31
1457733600,23
1457733660,34
1457733720,33
1457733780,28
1457733840,25
1457733900,27
1457733960,19
1457734020,28
1457734080,22
1457734140,18
1457734200,16
1457734260,29
1457734320,32
1457734380,19
1457734440,18
1457734500,19
1457734560,14
1457734620,21
1457734680,19
1457734740,27
1457734800,15
1457734860,21
1457734920,25
1457734980,23
1457735040,23
1457735100,10
1457735160,17
1457735220,13
1457735280,14
1457735340,21
1457735400,10
1457735460,27
1457735520,19
1457735580,33
1457735640,20
1457735700,11
1457735760,26
1457735820,29
1457735880,29
1457735940,14
1457736000,11
1457736060,11
1457736120,34
1457736180,10
1457736240,20
1457736300,18
1457736360,19
1457736420,26
1457736480,30
1457736540,30
1457736600,17
1457736660,11
1457736720,15
1457736780,33
1457736840,27
1457736900,31
1457736960,33
1457737020,34
1457737080,10
1457737140,11
1457737200,19
1457737260,10
1457737320,31
1457737380,31
1457737440,35
1457737500,15
1457737560,32
1457737620,27
1457737680,10
1457737740,27
1457737800,31
1457737860,12
1457737920,29
1457737980,31
1457738040,14
1457738100,13
1457738160,14
1457738220,23
1457738280,32
1457738340,10
1457738400,19
1457738460,13
1457738520,11
1457738580,24
1457738640,10
1457738700,30
1457738760,21
1457738820,10
1457738880,28
1457738940,21
1457739000,13
1457739060,14
1457739120,23
1457739180,34
1457739240,11
1457739300,22
1457739360,15
1457739420,33
1457739480,13
1457739540,16
1457739600,24
1457739660,11
1457739720,20
1457739780,19
1457739840,32
1457739900,24
1457739960,25
1457740020,12
1457740080,13
1457740140,21
1457740200,12
1457740260,22
1457740320,24
1457740380,16
1457740440,12
1457740500,27
1457740560,10
1457740620,24
1457740680,29
1457740740,31
1457740800,35
1457740860,34
1457740920,11
1457740980,23
1457741040,33
1457741100,12
1457741160,11
1457741220,14
1457741280,11
1457741340,15
1457741400,20
1457741460,27
1457741520,16
1457741580,30
1457741640,11
1457741700,14
1457741760,18
1457741820,26
1457741880,17
1457741940,21
1457742000,13
1457742060,21
1457742120,35
1457742180,29
1457742240,29
1457742300,12
1457742360,20
1457742420,32
1457742480,26
1457742540,15
1457742600,27
1457742660,25
1457742720,14
1457742780,30
1457742840,14
1457742900,13
1457742960,32
1457743020,16
1457743080,17
1457743140,33
1457743200,23
1457743260,28
1457743320,24
1457743380,31
1457743440,24
1457743500,27
1457743560,35
1457743620,35
1457743680,17
1457743740,18
1457743800,22
1457743860,20
1457743920,30
1457743980,22
1457744040,14
1457744100,25
1457744160,24
1457744220,26
1457744280,21
1457744340,16
1457744400,32
1457744460,14
1457744520,31
1457744580,12
1457744640,34
1457744700,12
1457744760,15
1457744820,32
1457744880,18
1457744940,24
1457745000,31
1457745060,33
1457745120,16
1457745180,20
1457745240,28
1457745300,33
1457745360,13
1457745420,29
1457745480,32
1457745540,21
1457745600,12
1457745660,18
1457745720,33
1457745780,34
1457745840,30
1457745900,13
1457745960,23
1457746020,20
1457746080,30
1457746140,35
1457746200,26
1457746260,28
1457746320,13
1457746380,24
1457746440,32
1457746500,14
1457746560,26
1457746620,11
1457746680,10
1457746740,10
1457746800,25
1457746860,34
1457746920,33
1457746980,34
1457747040,20
1457747100,27
1457747160,33
1457747220,23
1457747280,20
1457747340,29
1457747400,34
1457747460,22
1457747520,13
1457747580,34
1457747640,20
1457747700,10
1457747760,11
1457747820,34
1457747880,20
1457747940,33
1457748000,35
1457748060,11
1457748120,27
1457748180,14
1457748240,27
1457748300,23
1457748360,20
1457748420,17
1457748480,26
1457748540,23
1457748600,19
1457748660,18
1457748720,21
1457748780,18
1457748840,18
1457748900,31
1457748960,35
1457749020,15
1457749080,18
1457749140,19
1457749200,34
1457749260,19
1457749320,32
1457749380,13
1457749440,17
1457749500,18
1457749560,13
1457749620,20
1457749680,18
1457749740,24
1457749800,20
1457749860,17
1457749920,27
1457749980,11
1457750040,24
1457750100,18
1457750160,25
1457750220,34
1457750280,27
1457750340,17
1457750400,21
1457750460,10
1457750520,25
1457750580,32
1457750640,18
1457750700,33
1457750760,27
1457750820,17
1457750880,12
1457750940,12
1457751000,28
1457751060,12
1457751120,21
1457751180,24
1457751240,16
1457751300,30
1457751360,35
1457751420,19
1457751480,14
1457751540,17
1457751600,35
1457751660,24
1457751720,27
1457751780,26
1457751840,28
1457751900,15
1457751960,10
1457752020,17
1457752080,13
1457752140,27
1457752200,24
1457752260,27
1457752320,29
1457752380,16
1457752440,23
1457752500,13
1457752560,13
1457752620,17
1457752680,20
1457752740,18
1457752800,19
1457752860,15
1457752920,20
1457752980,30
1457753040,31
1457753100,28
1457753160,24
1457753220,30
1457753280,12
1457753340,30
1457753400,12
1457753460,11
1457753520,21
1457753580,31
1457753640,30
1457753700,13
1457753760,10
1457753820,30
1457753880,22
1457753940,15
1457754000,22
1457754060,12
1457754120,32
1457754180,17
1457754240,18
1457754300,20
1457754360,21
1457754420,24
1457754480,27
1457754540,33
1457754600,32
1457754660,10
1457754720,12
1457754780,18
1457754840,32
1457754900,34
1457754960,11
1457755020,22
1457755080,28
1457755140,15
1457755200,16
1457755260,32
1457755320,18
1457755380,29
1457755440,27
1457755500,12
1457755560,34
1457755620,29
1457755680,35
1457755740,22
1457755800,35
1457755860,21
1457755920,25
1457755980,31
1457756040,28
1457756100,35
1457756160,17
1457756220,15
1457756280,23
1457756340,10
1457756400,13
1457756460,21
1457756520,12
1457756580,15
1457756640,30
1457756700,10
1457756760,13
1457756820,33
1457756880,22
1457756940,34
1457757000,12
1457757060,31
1457757120,30
1457757180,22
1457757240,26
1457757300,22
1457757360,27
1457757420,25
1457757480,17
1457757540,26
1457757600,11
1457757660,16
1457757720,11
1457757780,28
1457757840,14
1457757900,31
1457757960,28
1457758020,23
1457758080,11
1457758140,15
1457758200,26
1457758260,16
1457758320,29
1457758380,30
1457758440,21
1457758500,23
1457758560,31
1457758620,27
1457758680,22
1457758740,17
1457758800,25
1457758860,24
1457758920,14
1457758980,19
1457759040,12
1457759100,31
1457759160,33
1457759220,29
1457759280,22
1457759340,15
1457759400,19
1457759460,23
1457759520,23
1457759580,22
1457759640,16
1457759700,27
1457759760,18
1457759820,10
1457759880,17
1457759940,21
1457760000,15
1457760060,33
1457760120,27
1457760180,10
1457760240,27
1457760300,14
1457760360,23
1457760420,24
1457760480,31
1457760540,35
1457760600,32
1457760660,20
1457760720,25
1457760780,12
1457760840,32
1457760900,28
1457760960,33
1457761020,29
1457761080,21
1457761140,19
1457761200,10
1457761260,33
1457761320,35
1457761380,24
1457761440,19
1457761500,17
1457761560,17
1457761620,29
1457761680,17
1457761740,24
1457761800,16
1457761860,24
1457761920,23
1457761980,35
1457762040,25
1457762100,17
1457762160,14
1457762220,14
1457762280,31
1457762340,35
1457762400,14
1457762460,29
1457762520,20
1457762580,31
1457762640,34
1457762700,16
1457762760,25
1457762820,31
1457762880,11
1457762940,13
1457763000,17
1457763060,12
1457763120,10
1457763180,18
1457763240,28
1457763300,19
1457763360,25
1457763420,11
1457763480,15
1457763540,32
1457763600,28
1457763660,21
1457763720,22
1457763780,15
1457763840,21
1457763900,11
1457763960,24
1457764020,25
1457764080,16
1457764140,22
1457764200,26
1457764260,22
1457764320,15
1457764380,12
1457764440,19
1457764500,13
1457764560,20
1457764620,35
1457764680,11
1457764740,22
1457764800,12
1457764860,20
1457764920,26
1457764980,14
1457765040,28
1457765100,20
1457765160,25
1457765220,19
1457765280,21
1457765340,30
1457765400,17
1457765460,13
1457765520,18
1457765580,29
1457765640,21
1457765700,29
1457765760,31
1457765820,35
1457765880,20
1457765940,13
1457766000,21
1457766060,10
1457766120,25
